,nome,partido,posicionamento,ano,posicionamento_id
7997,Flávia Arruda,PR,Direita,2019,4
7998,Gelson Azevedo,PR,Direita,2019,4
7999,Giacobo,PR,Direita,2019,4
8000,Merlong Solano,PT,Esquerda,2019,0
8001,Raimundo Costa,PR,Direita,2019,4
8002,Abílio Santana,PR,Direita,2019,4
8003,Edio Lopes,PR,Direita,2019,4
8004,Zé Vitor,PR,Direita,2019,4
8005,Josimar Maranhãozinho,PR,Direita,2019,4
8006,João Carlos Bacelar,PR,Direita,2019,4
8007,Pastor Gil,PMN,Centro,2019,2
8008,Igor Timo,PODE,Centro-direita,2019,3
8009,Aguinaldo Ribeiro,PP,Direita,2019,4
8010,Alceu Moreira,MDB,Centro,2019,2
8011,Augusto Coutinho,SOLIDARIEDADE,Centro,2019,2
8012,Beto Rosado,PP,Direita,2019,4
8013,Diego Garcia,PODE,Centro-direita,2019,3
8014,Hiran Gonçalves,PP,Direita,2019,4
8015,Luis Tibé,AVANTE,Centro,2019,2
8016,Márcio Biolchi,MDB,Centro,2019,2
8017,Margarete Coelho,PP,Direita,2019,4
8018,Maurício Dziedricki,PTB,Direita,2019,4
8019,Dr. Frederico,PATRIOTA,Direita,2019,4
8020,Jerônimo Goergen,PP,Direita,2019,4
8021,João Marcelo Souza,MDB,Centro,2019,2
8022,Lucas Vergilio,SOLIDARIEDADE,Centro,2019,2
8023,Marcelo Moraes,PTB,Direita,2019,4
8024,Ronaldo Carletto,PP,Direita,2019,4
8025,Tereza Cristina,DEM,Centro-direita,2019,3
8026,Alcides Rodrigues,PATRIOTA,Direita,2019,4
8027,Baleia Rossi,MDB,Centro,2019,2
8028,Cacá Leão,PP,Direita,2019,4
8029,Greyce Elias,AVANTE,Centro,2019,2
8030,Gutemberg Reis,MDB,Centro,2019,2
8031,Júnior Mano,PR,Direita,2019,4
8032,Christino Aureo,PP,Direita,2019,4
8033,Fernando Monteiro,PP,Direita,2019,4
8034,Hildo Rocha,MDB,Centro,2019,2
8035,Laercio Oliveira,PP,Direita,2019,4
8036,Vinicius Farah,MDB,Centro,2019,2
8037,Pedro Westphalen,PP,Direita,2019,4
8038,Josias Gomes,PT,Esquerda,2019,0
8039,Alcides Rodrigues,PRP,Centro-direita,2019,3
8040,Uldurico Junior,PPL,Esquerda,2019,0
8041,Abílio Santana,PL,Centro-direita,2020,3
8042,Abou Anni,PSL,Direita,2020,4
8043,Acácio Favacho,PROS,Centro,2020,2
8044,Adolfo Viana,PSDB,Centro,2020,2
8045,Adriana Ventura,NOVO,Direita,2020,4
8046,Adriano do Baldy,PP,Direita,2020,4
8047,Aécio Neves,PSDB,Centro,2020,2
8048,Afonso Florence,PT,Esquerda,2020,0
8049,Afonso Hamm,PP,Direita,2020,4
8050,Afonso Motta,PDT,Centro-esquerda,2020,1
8051,Aguinaldo Ribeiro,PP,Direita,2020,4
8052,Airton Faleiro,PT,Esquerda,2020,0
8053,AJ Albuquerque,PP,Direita,2020,4
8054,Alan Rick,DEM,Centro-direita,2020,3
8055,Alceu Moreira,MDB,Centro,2020,2
8056,Alcides Rodrigues,PATRIOTA,Direita,2020,4
8057,Alê Silva,PSL,Direita,2020,4
8058,Alencar Santana,PT,Esquerda,2020,0
8059,Alessandro Molon,PSB,Centro-esquerda,2020,1
8060,Alex Manente,CIDADANIA,Centro,2020,2
8061,Alex Santana,PDT,Centro-esquerda,2020,1
8062,Alexandre Frota,PSDB,Centro,2020,2
8063,Alexandre Leite,DEM,Centro-direita,2020,3
8064,Alexandre Padilha,PT,Esquerda,2020,0
8065,Alexandre Serfiotis,PSD,Centro,2020,2
8066,Alexis Fonteyne,NOVO,Direita,2020,4
8067,Alice Portugal,PCdoB,Esquerda,2020,0
8068,Aliel Machado,PSB,Centro-esquerda,2020,1
8069,Aline Gurgel,REPUBLICANOS,Centro-direita,2020,3
8070,Aline Sleutjes,PSL,Direita,2020,4
8071,Aluisio Mendes,PSC,Direita,2020,4
8072,Amaro Neto,REPUBLICANOS,Centro-direita,2020,3
8073,André Abdon,PP,Direita,2020,4
8074,André de Paula,PSD,Centro,2020,2
8075,André Ferreira,PSC,Direita,2020,4
8076,André Figueiredo,PDT,Centro-esquerda,2020,1
8077,André Fufuca,PP,Direita,2020,4
8078,André Janones,AVANTE,Centro,2020,2
8079,Angela Amin,PP,Direita,2020,4
8080,Antonio Brito,PSD,Centro,2020,2
8081,Arlindo Chinaglia,PT,Esquerda,2020,0
8082,Arnaldo Jardim,CIDADANIA,Centro,2020,2
8083,Aroldo Martins,REPUBLICANOS,Centro-direita,2020,3
8084,Arthur Lira,PP,Direita,2020,4
8085,Arthur Oliveira Maia,DEM,Centro-direita,2020,3
8086,Átila Lins,PP,Direita,2020,4
8087,Átila Lira,PP,Direita,2020,4
8088,Augusto Coutinho,SOLIDARIEDADE,Centro,2020,2
8089,Áurea Carolina,PSOL,Esquerda,2020,0
8090,Aureo Ribeiro,SOLIDARIEDADE,Centro,2020,2
8091,Bacelar,PODE,Centro-direita,2020,3
8092,Baleia Rossi,MDB,Centro,2020,2
8093,Benedita da Silva,PT,Esquerda,2020,0
8094,Benes Leocádio,REPUBLICANOS,Centro-direita,2020,3
8095,Beto Faro,PT,Esquerda,2020,0
8096,Beto Pereira,PSDB,Centro,2020,2
8097,Beto Rosado,PP,Direita,2020,4
8098,Bia Cavassa,PSDB,Centro,2020,2
8099,Bia Kicis,PSL,Direita,2020,4
8100,Bibo Nunes,PSL,Direita,2020,4
8101,Bilac Pinto,DEM,Centro-direita,2020,3
8102,Bira do Pindaré,PSB,Centro-esquerda,2020,1
8103,Boca Aberta,PROS,Centro,2020,2
8104,Bohn Gass,PT,Esquerda,2020,0
8105,Bosco Costa,PL,Centro-direita,2020,3
8106,Bosco Saraiva,SOLIDARIEDADE,Centro,2020,2
8107,Bozzella,PSL,Direita,2020,4
8108,Bruna Furlan,PSDB,Centro,2020,2
8109,Cacá Leão,PP,Direita,2020,4
8110,Camilo Capiberibe,PSB,Centro-esquerda,2020,1
8111,Capitão Alberto Neto,REPUBLICANOS,Centro-direita,2020,3
8112,Capitão Augusto,PL,Centro-direita,2020,3
8113,Capitão Derrite,PP,Direita,2020,4
8114,Capitão Fábio Abreu,PL,Centro-direita,2020,3
8115,Capitão Wagner,PROS,Centro,2020,2
8116,Carla Dickson,PROS,Centro,2020,2
8117,Carla Zambelli,PSL,Direita,2020,4
8118,Carlos Bezerra,MDB,Centro,2020,2
8119,Carlos Chiodini,MDB,Centro,2020,2
8120,Carlos Gomes,REPUBLICANOS,Centro-direita,2020,3
8121,Carlos Henrique Gaguim,DEM,Centro-direita,2020,3
8122,Carlos Jordy,PSL,Direita,2020,4
8123,Carlos Sampaio,PSDB,Centro,2020,2
8124,Carlos Veras,PT,Esquerda,2020,0
8125,Carlos Zarattini,PT,Esquerda,2020,0
8126,Carmen Zanotto,CIDADANIA,Centro,2020,2
8127,Caroline de Toni,PSL,Direita,2020,4
8128,Cássio Andrade,PSB,Centro-esquerda,2020,1
8129,Célio Moura,PT,Esquerda,2020,0
8130,Célio Silveira,PSDB,Centro,2020,2
8131,Célio Studart,PV,Centro-esquerda,2020,1
8132,Celso Maldaner,MDB,Centro,2020,2
8133,Celso Russomanno,REPUBLICANOS,Centro-direita,2020,3
8134,Celso Sabino,PSDB,Centro,2020,2
8135,Cezinha de Madureira,PSD,Centro,2020,2
8136,Charles Fernandes,PSD,Centro,2020,2
8137,Charlles Evangelista,PSL,Direita,2020,4
8138,Chico D'Angelo,PDT,Centro-esquerda,2020,1
8139,Chiquinho Brazão,AVANTE,Centro,2020,2
8140,Chris Tonietto,PSL,Direita,2020,4
8141,Christiane de Souza Yared,PL,Centro-direita,2020,3
8142,Christino Aureo,PP,Direita,2020,4
8143,Clarissa Garotinho,PROS,Centro,2020,2
8144,Claudio Cajado,PP,Direita,2020,4
8145,Coronel Armando,PSL,Direita,2020,4
8146,Coronel Chrisóstomo,PSL,Direita,2020,4
8147,Cristiano Vale,PL,Centro-direita,2020,3
8148,Da Vitoria,CIDADANIA,Centro,2020,2
8149,Dagoberto Nogueira,PDT,Centro-esquerda,2020,1
8150,Damião Feliciano,PDT,Centro-esquerda,2020,1
8151,Daniel Almeida,PCdoB,Esquerda,2020,0
8152,Daniel Coelho,CIDADANIA,Centro,2020,2
8153,Daniel Freitas,PSL,Direita,2020,4
8154,Daniel Silveira,PSL,Direita,2020,4
8155,Daniel Trzeciak,PSDB,Centro,2020,2
8156,Daniela do Waguinho,MDB,Centro,2020,2
8157,Danilo Cabral,PSB,Centro-esquerda,2020,1
8158,Danilo Forte,PSDB,Centro,2020,2
8159,Danrlei de Deus Hinterholz,PSD,Centro,2020,2
8160,Darci de Matos,PSD,Centro,2020,2
8161,David Miranda,PSOL,Esquerda,2020,0
8162,David Soares,DEM,Centro-direita,2020,3
8163,Delegado Antônio Furtado,PSL,Direita,2020,4
8164,Delegado Éder Mauro,PSD,Centro,2020,2
8165,Delegado Marcelo Freitas,PSL,Direita,2020,4
8166,Delegado Pablo,PSL,Direita,2020,4
8167,Delegado Waldir,PSL,Direita,2020,4
8168,Denis Bezerra,PSB,Centro-esquerda,2020,1
8169,Deuzinho Filho,REPUBLICANOS,Centro-direita,2020,3
8170,Diego Andrade,PSD,Centro,2020,2
8171,Diego Garcia,PODE,Centro-direita,2020,3
8172,Dimas Fabiano,PP,Direita,2020,4
8173,Domingos Neto,PSD,Centro,2020,2
8174,Domingos Sávio,PSDB,Centro,2020,2
8175,Dr. Frederico,PATRIOTA,Direita,2020,4
8176,Dr. Jaziel,PL,Centro-direita,2020,3
8177,Dr. João,PROS,Centro,2020,2
8178,Dr. Leonardo,SOLIDARIEDADE,Centro,2020,2
8179,Dr. Luiz Antonio Teixeira Jr.,PP,Direita,2020,4
8180,Dr. Luiz Ovando,PSL,Direita,2020,4
8181,Dr. Sinval Malheiros,PODE,Centro-direita,2020,3
8182,Dr. Zacharias Calil,DEM,Centro-direita,2020,3
8183,Dra. Soraya Manato,PSL,Direita,2020,4
8184,Dra. Vanda Milani,SOLIDARIEDADE,Centro,2020,2
8185,Dulce Miranda,MDB,Centro,2020,2
8186,Edilázio Júnior,PSD,Centro,2020,2
8187,Edio Lopes,PL,Centro-direita,2020,3
8188,Edmilson Rodrigues,PSOL,Esquerda,2020,0
8189,Edna Henrique,PSDB,Centro,2020,2
8190,Eduardo Barbosa,PSDB,Centro,2020,2
8191,Eduardo Bismarck,PDT,Centro-esquerda,2020,1
8192,Eduardo Bolsonaro,PSL,Direita,2020,4
8193,Eduardo Braide,PODE,Centro-direita,2020,3
8194,Eduardo Costa,PTB,Direita,2020,4
8195,Eduardo Cury,PSDB,Centro,2020,2
8196,Eduardo da Fonte,PP,Direita,2020,4
8197,Efraim Filho,DEM,Centro-direita,2020,3
8198,Elcione Barbalho,MDB,Centro,2020,2
8199,Eli Borges,SOLIDARIEDADE,Centro,2020,2
8200,Eli Corrêa Filho,DEM,Centro-direita,2020,3
8201,Elias Vaz,PSB,Centro-esquerda,2020,1
8202,Elmar Nascimento,DEM,Centro-direita,2020,3
8203,Emanuel Pinheiro Neto,PTB,Direita,2020,4
8204,Emidinho Madeira,PSB,Centro-esquerda,2020,1
8205,Enéias Reis,PSL,Direita,2020,4
8206,Enio Verri,PT,Esquerda,2020,0
8207,Enrico Misasi,PV,Centro-esquerda,2020,1
8208,Erika Kokay,PT,Esquerda,2020,0
8209,Eros Biondini,PROS,Centro,2020,2
8210,Evair Vieira de Melo,PP,Direita,2020,4
8211,Expedito Netto,PSD,Centro,2020,2
8212,Fábio Henrique,PDT,Centro-esquerda,2020,1
8213,Fábio Mitidieri,PSD,Centro,2020,2
8214,Fábio Ramalho,MDB,Centro,2020,2
8215,Fabio Reis,MDB,Centro,2020,2
8216,Fabio Schiochet,PSL,Direita,2020,4
8217,Fábio Trad,PSD,Centro,2020,2
8218,Fausto Pinato,PP,Direita,2020,4
8219,Felício Laterça,PSL,Direita,2020,4
8220,Felipe Carreras,PSB,Centro-esquerda,2020,1
8221,Felipe Francischini,PSL,Direita,2020,4
8222,Felipe Rigoni,PSB,Centro-esquerda,2020,1
8223,Félix Mendonça Júnior,PDT,Centro-esquerda,2020,1
8224,Fernanda Melchionna,PSOL,Esquerda,2020,0
8225,Fernando Coelho Filho,DEM,Centro-direita,2020,3
8226,Fernando Monteiro,PP,Direita,2020,4
8227,Fernando Rodolfo,PL,Centro-direita,2020,3
8228,Filipe Barros,PSL,Direita,2020,4
8229,Flávia Arruda,PL,Centro-direita,2020,3
8230,Flávia Morais,PDT,Centro-esquerda,2020,1
8231,Flaviano Melo,MDB,Centro,2020,2
8232,Flávio Nogueira,PDT,Centro-esquerda,2020,1
8233,Flordelis,PSD,Centro,2020,2
8234,Francisco Jr.,PSD,Centro,2020,2
8235,Franco Cartafina,PP,Direita,2020,4
8236,Fred Costa,PATRIOTA,Direita,2020,4
8237,Frei Anastacio Ribeiro,PT,Esquerda,2020,0
8238,Gastão Vieira,PROS,Centro,2020,2
8239,Gelson Azevedo,PL,Centro-direita,2020,3
8240,Genecias Noronha,SOLIDARIEDADE,Centro,2020,2
8241,General Girão,PSL,Direita,2020,4
8242,General Peternelli,PSL,Direita,2020,4
8243,Geninho Zuliani,DEM,Centro-direita,2020,3
8244,Geovania de Sá,PSDB,Centro,2020,2
8245,Gervásio Maia,PSB,Centro-esquerda,2020,1
8246,Giacobo,PL,Centro-direita,2020,3
8247,Gil Cutrim,PDT,Centro-esquerda,2020,1
8248,Gilberto Abramo,REPUBLICANOS,Centro-direita,2020,3
8249,Gilberto Nascimento,PSC,Direita,2020,4
8250,Gilson Marques,NOVO,Direita,2020,4
8251,Giovani Cherini,PL,Centro-direita,2020,3
8252,Giovani Feltes,MDB,Centro,2020,2
8253,Glauber Braga,PSOL,Esquerda,2020,0
8254,Glaustin da Fokus,PSC,Direita,2020,4
8255,Gleisi Hoffmann,PT,Esquerda,2020,0
8256,Gonzaga Patriota,PSB,Centro-esquerda,2020,1
8257,Greyce Elias,AVANTE,Centro,2020,2
8258,Guiga Peixoto,PSL,Direita,2020,4
8259,Guilherme Mussi,PP,Direita,2020,4
8260,Gurgel,PSL,Direita,2020,4
8261,Gustavo Fruet,PDT,Centro-esquerda,2020,1
8262,Gustinho Ribeiro,SOLIDARIEDADE,Centro,2020,2
8263,Haroldo Cathedral,PSD,Centro,2020,2
8264,Heitor Freire,PSL,Direita,2020,4
8265,Heitor Schuch,PSB,Centro-esquerda,2020,1
8266,Helder Salomão,PT,Esquerda,2020,0
8267,Hélio Costa,REPUBLICANOS,Centro-direita,2020,3
8268,Hélio Leite,DEM,Centro-direita,2020,3
8269,Helio Lopes,PSL,Direita,2020,4
8270,Henrique Fontana,PT,Esquerda,2020,0
8271,Hercílio Coelho Diniz,MDB,Centro,2020,2
8272,Herculano Passos,MDB,Centro,2020,2
8273,Hermes Parcianello,MDB,Centro,2020,2
8274,Hildo Rocha,MDB,Centro,2020,2
8275,Hiran Gonçalves,PP,Direita,2020,4
8276,Hugo Leal,PSD,Centro,2020,2
8277,Hugo Motta,REPUBLICANOS,Centro-direita,2020,3
8278,Idilvan Alencar,PDT,Centro-esquerda,2020,1
8279,Igor Kannário,DEM,Centro-direita,2020,3
8280,Igor Timo,PODE,Centro-direita,2020,3
8281,Iracema Portella,PP,Direita,2020,4
8282,Isnaldo Bulhões Jr.,MDB,Centro,2020,2
8283,Ivan Valente,PSOL,Esquerda,2020,0
8284,Jandira Feghali,PCdoB,Esquerda,2020,0
8285,Jaqueline Cassol,PP,Direita,2020,4
8286,Jefferson Campos,PSB,Centro-esquerda,2020,1
8287,Jerônimo Goergen,PP,Direita,2020,4
8288,Jéssica Sales,MDB,Centro,2020,2
8289,Jesus Sérgio,PDT,Centro-esquerda,2020,1
8290,JHC,PSB,Centro-esquerda,2020,1
8291,Jhonatan de Jesus,REPUBLICANOS,Centro-direita,2020,3
8292,João Campos,REPUBLICANOS,Centro-direita,2020,3
8293,João Carlos Bacelar,PL,Centro-direita,2020,3
8294,João Daniel,PT,Esquerda,2020,0
8295,João H. Campos,PSB,Centro-esquerda,2020,1
8296,João Maia,PL,Centro-direita,2020,3
8297,João Marcelo Souza,MDB,Centro,2020,2
8298,João Roma,REPUBLICANOS,Centro-direita,2020,3
8299,Joaquim Passarinho,PSD,Centro,2020,2
8300,Joenia Wapichana,REDE,Centro-esquerda,2020,1
8301,Joice Hasselmann,PSL,Direita,2020,4
8302,Jorge Braz,REPUBLICANOS,Centro-direita,2020,3
8303,Jorge Solla,PT,Esquerda,2020,0
8304,José Airton Félix Cirilo,PT,Esquerda,2020,0
8305,José Guimarães,PT,Esquerda,2020,0
8306,Jose Mario Schreiner,DEM,Centro-direita,2020,3
8307,José Medeiros,PODE,Centro-direita,2020,3
8308,José Nelto,PODE,Centro-direita,2020,3
8309,José Nunes,PSD,Centro,2020,2
8310,José Priante,MDB,Centro,2020,2
8311,José Ricardo,PT,Esquerda,2020,0
8312,José Rocha,PL,Centro-direita,2020,3
8313,Joseildo Ramos,PT,Esquerda,2020,0
8314,Josimar Maranhãozinho,PL,Centro-direita,2020,3
8315,Juarez Costa,MDB,Centro,2020,2
8316,Julian Lemos,PSL,Direita,2020,4
8317,Júlio Cesar,PSD,Centro,2020,2
8318,Julio Cesar Ribeiro,REPUBLICANOS,Centro-direita,2020,3
8319,Júlio Delgado,PSB,Centro-esquerda,2020,1
8320,Juninho do Pneu,DEM,Centro-direita,2020,3
8321,Junio Amaral,PSL,Direita,2020,4
8322,Júnior Ferrari,PSD,Centro,2020,2
8323,Júnior Mano,PL,Centro-direita,2020,3
8324,Juscelino Filho,DEM,Centro-direita,2020,3
8325,Kim Kataguiri,DEM,Centro-direita,2020,3
8326,Laercio Oliveira,PP,Direita,2020,4
8327,Lafayette de Andrada,REPUBLICANOS,Centro-direita,2020,3
8328,Lauriete,PL,Centro-direita,2020,3
8329,Leandre,PV,Centro-esquerda,2020,1
8330,Leda Sadala,AVANTE,Centro,2020,2
8331,Léo Moraes,PODE,Centro-direita,2020,3
8332,Léo Motta,PSL,Direita,2020,4
8333,Leonardo Monteiro,PT,Esquerda,2020,0
8334,Leônidas Cristino,PDT,Centro-esquerda,2020,1
8335,Leur Lomanto Júnior,DEM,Centro-direita,2020,3
8336,Lídice da Mata,PSB,Centro-esquerda,2020,1
8337,Lincoln Portela,PL,Centro-direita,2020,3
8338,Liziane Bayer,PSB,Centro-esquerda,2020,1
8339,Loester Trutis,PSL,Direita,2020,4
8340,Lourival Gomes,PSL,Direita,2020,4
8341,Lucas Gonzalez,NOVO,Direita,2020,4
8342,Lucas Redecker,PSDB,Centro,2020,2
8343,Lucas Vergilio,SOLIDARIEDADE,Centro,2020,2
8344,Luciano Bivar,PSL,Direita,2020,4
8345,Luciano Ducci,PSB,Centro-esquerda,2020,1
8346,Lucio Mosquini,MDB,Centro,2020,2
8347,Luis Miranda,DEM,Centro-direita,2020,3
8348,Luis Tibé,AVANTE,Centro,2020,2
8349,Luisa Canziani,PTB,Direita,2020,4
8350,Luiz Antônio Corrêa,PL,Centro-direita,2020,3
8351,Luiz Carlos,PSDB,Centro,2020,2
8352,Luiz Carlos Motta,PL,Centro-direita,2020,3
8353,Luiz Lima,PSL,Direita,2020,4
8354,Luiz Nishimori,PL,Centro-direita,2020,3
8355,Luiz Philippe de Orleans e Bragança,PSL,Direita,2020,4
8356,Luiza Erundina,PSOL,Esquerda,2020,0
8357,Luizão Goulart,REPUBLICANOS,Centro-direita,2020,3
8358,Luizianne Lins,PT,Esquerda,2020,0
8359,Major Fabiana,PSL,Direita,2020,4
8360,Manuel Marcos,REPUBLICANOS,Centro-direita,2020,3
8361,Mara Rocha,PSDB,Centro,2020,2
8362,Marcão Gomes,PL,Centro-direita,2020,3
8363,Marcel van Hattem,NOVO,Direita,2020,4
8364,Marcelo Aro,PP,Direita,2020,4
8365,Marcelo Brum,PSL,Direita,2020,4
8366,Marcelo Calero,CIDADANIA,Centro,2020,2
8367,Marcelo Freixo,PSOL,Esquerda,2020,0
8368,Marcelo Moraes,PTB,Direita,2020,4
8369,Marcelo Nilo,PSB,Centro-esquerda,2020,1
8370,Marcelo Ramos,PL,Centro-direita,2020,3
8371,Marcio Alvino,PL,Centro-direita,2020,3
8372,Márcio Biolchi,MDB,Centro,2020,2
8373,Márcio Jerry,PCdoB,Esquerda,2020,0
8374,Márcio Labre,PSL,Direita,2020,4
8375,Márcio Marinho,REPUBLICANOS,Centro-direita,2020,3
8376,Marco Bertaiolli,PSD,Centro,2020,2
8377,Marcon,PT,Esquerda,2020,0
8378,Marcos Aurélio Sampaio,MDB,Centro,2020,2
8379,Marcos Pereira,REPUBLICANOS,Centro-direita,2020,3
8380,Margarete Coelho,PP,Direita,2020,4
8381,Margarida Salomão,PT,Esquerda,2020,0
8382,Maria do Rosário,PT,Esquerda,2020,0
8383,Maria Rosas,REPUBLICANOS,Centro-direita,2020,3
8384,Mariana Carvalho,PSDB,Centro,2020,2
8385,Marília Arraes,PT,Esquerda,2020,0
8386,Marina Santos,SOLIDARIEDADE,Centro,2020,2
8387,Mário Heringer,PDT,Centro-esquerda,2020,1
8388,Mário Negromonte Jr.,PP,Direita,2020,4
8389,Marlon Santos,PDT,Centro-esquerda,2020,1
8390,Marreca Filho,PATRIOTA,Direita,2020,4
8391,Marx Beltrão,PSD,Centro,2020,2
8392,Maurício Dziedricki,PTB,Direita,2020,4
8393,Mauro Benevides Filho,PDT,Centro-esquerda,2020,1
8394,Mauro Lopes,MDB,Centro,2020,2
8395,Mauro Nazif,PSB,Centro-esquerda,2020,1
8396,Merlong Solano,PT,Esquerda,2020,0
8397,Miguel Lombardi,PL,Centro-direita,2020,3
8398,Milton Vieira,REPUBLICANOS,Centro-direita,2020,3
8399,Misael Varella,PSD,Centro,2020,2
8400,Moses Rodrigues,MDB,Centro,2020,2
8401,Natália Bonavides,PT,Esquerda,2020,0
8402,Nelson Barbudo,PSL,Direita,2020,4
8403,Nereu Crispim,PSL,Direita,2020,4
8404,Neri Geller,PP,Direita,2020,4
8405,Newton Cardoso Jr,MDB,Centro,2020,2
8406,Ney Leprevost,PSD,Centro,2020,2
8407,Nicoletti,PSL,Direita,2020,4
8408,Nilson Pinto,PSDB,Centro,2020,2
8409,Nilto Tatto,PT,Esquerda,2020,0
8410,Nivaldo Albuquerque,PTB,Direita,2020,4
8411,Norma Ayub,DEM,Centro-direita,2020,3
8412,Odair Cunha,PT,Esquerda,2020,0
8413,Olival Marques,DEM,Centro-direita,2020,3
8414,Orlando Silva,PCdoB,Esquerda,2020,0
8415,Osires Damaso,PSC,Direita,2020,4
8416,Osmar Terra,MDB,Centro,2020,2
8417,Ossesio Silva,REPUBLICANOS,Centro-direita,2020,3
8418,Otoni de Paula,PSC,Direita,2020,4
8419,Ottaci Nascimento,SOLIDARIEDADE,Centro,2020,2
8420,Otto Alencar Filho,PSD,Centro,2020,2
8421,Padre João,PT,Esquerda,2020,0
8422,Pastor Gil,PL,Centro-direita,2020,3
8423,Pastor Sargento Isidório,AVANTE,Centro,2020,2
8424,Patrus Ananias,PT,Esquerda,2020,0
8425,Paula Belmonte,CIDADANIA,Centro,2020,2
8426,Paulão,PT,Esquerda,2020,0
8427,Paulinho da Força,SOLIDARIEDADE,Centro,2020,2
8428,Paulo Abi-Ackel,PSDB,Centro,2020,2
8429,Paulo Azi,DEM,Centro-direita,2020,3
8430,Paulo Bengtson,PTB,Direita,2020,4
8431,Paulo Eduardo Martins,PSC,Direita,2020,4
8432,Paulo Freire Costa,PL,Centro-direita,2020,3
8433,Paulo Ganime,NOVO,Direita,2020,4
8434,Paulo Guedes,PT,Esquerda,2020,0
8435,Paulo Magalhães,PSD,Centro,2020,2
8436,Paulo Marinho Jr,PL,Centro-direita,2020,3
8437,Paulo Pimenta,PT,Esquerda,2020,0
8438,Paulo Ramos,PDT,Centro-esquerda,2020,1
8439,Paulo Teixeira,PT,Esquerda,2020,0
8440,Pedro Augusto Bezerra,PTB,Direita,2020,4
8441,Pedro Cunha Lima,PSDB,Centro,2020,2
8442,Pedro Lucas Fernandes,PTB,Direita,2020,4
8443,Pedro Lupion,DEM,Centro-direita,2020,3
8444,Pedro Paulo,DEM,Centro-direita,2020,3
8445,Pedro Uczai,PT,Esquerda,2020,0
8446,Pedro Westphalen,PP,Direita,2020,4
8447,Perpétua Almeida,PCdoB,Esquerda,2020,0
8448,Pinheirinho,PP,Direita,2020,4
8449,Policial Katia Sastre,PL,Centro-direita,2020,3
8450,Pompeo de Mattos,PDT,Centro-esquerda,2020,1
8451,Pr. Marco Feliciano,REPUBLICANOS,Centro-direita,2020,3
8452,Professor Alcides,PP,Direita,2020,4
8453,Professor Israel Batista,PV,Centro-esquerda,2020,1
8454,Professor Joziel,PSL,Direita,2020,4
8455,Professora Dayane Pimentel,PSL,Direita,2020,4
8456,Professora Dorinha Seabra Rezende,DEM,Centro-direita,2020,3
8457,Professora Marcivania,PCdoB,Esquerda,2020,0
8458,Professora Rosa Neide,PT,Esquerda,2020,0
8459,Rafael Motta,PSB,Centro-esquerda,2020,1
8460,Raimundo Costa,PL,Centro-direita,2020,3
8461,Raul Henry,MDB,Centro,2020,2
8462,Reginaldo Lopes,PT,Esquerda,2020,0
8463,Rejane Dias,PT,Esquerda,2020,0
8464,Renildo Calheiros,PCdoB,Esquerda,2020,0
8465,Ricardo Barros,PP,Direita,2020,4
8466,Ricardo Guidi,PSD,Centro,2020,2
8467,Ricardo Izar,PP,Direita,2020,4
8468,Ricardo Silva,PSB,Centro-esquerda,2020,1
8469,Ricardo Teobaldo,PODE,Centro-direita,2020,3
8470,Robério Monteiro,PDT,Centro-esquerda,2020,1
8471,Roberto Alves,REPUBLICANOS,Centro-direita,2020,3
8472,Roberto de Lucena,PODE,Centro-direita,2020,3
8473,Rodrigo Agostinho,PSB,Centro-esquerda,2020,1
8474,Rodrigo Coelho,PSB,Centro-esquerda,2020,1
8475,Rodrigo de Castro,PSDB,Centro,2020,2
8476,Rodrigo Maia,DEM,Centro-direita,2020,3
8477,Rogério Correia,PT,Esquerda,2020,0
8478,Rogério Peninha Mendonça,MDB,Centro,2020,2
8479,Roman,PATRIOTA,Direita,2020,4
8480,Ronaldo Carletto,PP,Direita,2020,4
8481,Rosana Valle,PSB,Centro-esquerda,2020,1
8482,Rosangela Gomes,REPUBLICANOS,Centro-direita,2020,3
8483,Rose Modesto,PSDB,Centro,2020,2
8484,Rubens Bueno,CIDADANIA,Centro,2020,2
8485,Rubens Otoni,PT,Esquerda,2020,0
8486,Rui Falcão,PT,Esquerda,2020,0
8487,Ruy Carneiro,PSDB,Centro,2020,2
8488,Sâmia Bomfim,PSOL,Esquerda,2020,0
8489,Samuel Moreira,PSDB,Centro,2020,2
8490,Sanderson,PSL,Direita,2020,4
8491,Santini,PTB,Direita,2020,4
8492,Sargento Fahur,PSD,Centro,2020,2
8493,Schiavinato,PP,Direita,2020,4
8494,Sebastião Oliveira,PL,Centro-direita,2020,3
8495,Sérgio Brito,PSD,Centro,2020,2
8496,Sergio Souza,MDB,Centro,2020,2
8497,Sergio Toledo,PL,Centro-direita,2020,3
8498,Sergio Vidigal,PDT,Centro-esquerda,2020,1
8499,Severino Pessoa,REPUBLICANOS,Centro-direita,2020,3
8500,Shéridan,PSDB,Centro,2020,2
8501,Sidney Leite,PSD,Centro,2020,2
8502,Silas Câmara,REPUBLICANOS,Centro-direita,2020,3
8503,Silvia Cristina,PDT,Centro-esquerda,2020,1
8504,Silvio Costa Filho,REPUBLICANOS,Centro-direita,2020,3
8505,Soraya Santos,PL,Centro-direita,2020,3
8506,Sóstenes Cavalcante,DEM,Centro-direita,2020,3
8507,Stefano Aguiar,PSD,Centro,2020,2
